padron_electoral,frecuencia,frecuencia_%
3003,0.0005120327700972862,0.05
603,0.0005120327700972862,0.05
134,0.0005120327700972862,0.05
1373,0.0005120327700972862,0.05
582,0.0005120327700972862,0.05
1887,0.0005120327700972862,0.05
2077,0.0005120327700972862,0.05
572,0.0005120327700972862,0.05
1497,0.0005120327700972862,0.05
1251,0.0005120327700972862,0.05
2138,0.0005120327700972862,0.05
1903,0.0005120327700972862,0.05
2474,0.0005120327700972862,0.05
2293,0.0005120327700972862,0.05
1593,0.0005120327700972862,0.05
350,0.0005120327700972862,0.05
1672,0.0005120327700972862,0.05
763,0.0005120327700972862,0.05
1664,0.0005120327700972862,0.05
862,0.0005120327700972862,0.05
1142,0.0005120327700972862,0.05
540,0.0005120327700972862,0.05
1191,0.0005120327700972862,0.05
1394,0.0005120327700972862,0.05
1570,0.0005120327700972862,0.05
1578,0.0005120327700972862,0.05
2156,0.0005120327700972862,0.05
239,0.0005120327700972862,0.05
549,0.0005120327700972862,0.05
899,0.0005120327700972862,0.05
489,0.0005120327700972862,0.05
324,0.0005120327700972862,0.05
720,0.0005120327700972862,0.05
1242,0.0005120327700972862,0.05
906,0.0005120327700972862,0.05
108,0.0005120327700972862,0.05
744,0.0005120327700972862,0.05
1406,0.0005120327700972862,0.05
1808,0.0005120327700972862,0.05
584,0.0005120327700972862,0.05
304,0.0005120327700972862,0.05
2905,0.0005120327700972862,0.05
1200,0.0005120327700972862,0.05
1022,0.0005120327700972862,0.05
570,0.0005120327700972862,0.05
947,0.0005120327700972862,0.05
688,0.0005120327700972862,0.05
1121,0.0005120327700972862,0.05
1060,0.0005120327700972862,0.05
2561,0.0005120327700972862,0.05
683,0.0005120327700972862,0.05
426,0.0005120327700972862,0.05
1220,0.0005120327700972862,0.05
476,0.0005120327700972862,0.05
153,0.0005120327700972862,0.05
421,0.0005120327700972862,0.05
1318,0.0005120327700972862,0.05
445,0.0005120327700972862,0.05
1024,0.0005120327700972862,0.05
2114,0.0005120327700972862,0.05
2935,0.0005120327700972862,0.05
1203,0.0005120327700972862,0.05
808,0.0005120327700972862,0.05
1057,0.0005120327700972862,0.05
1967,0.0005120327700972862,0.05
3223,0.0005120327700972862,0.05
1554,0.0005120327700972862,0.05
2975,0.0005120327700972862,0.05
427,0.0005120327700972862,0.05
2375,0.0005120327700972862,0.05
2193,0.0005120327700972862,0.05
200,0.0005120327700972862,0.05
954,0.0005120327700972862,0.05
1105,0.0005120327700972862,0.05
1158,0.0005120327700972862,0.05
171,0.0005120327700972862,0.05
1209,0.0005120327700972862,0.05
1036,0.0005120327700972862,0.05
2002,0.0005120327700972862,0.05
2237,0.0005120327700972862,0.05
341,0.0005120327700972862,0.05
545,0.0005120327700972862,0.05
391,0.0005120327700972862,0.05
2660,0.0005120327700972862,0.05
1474,0.0005120327700972862,0.05
246,0.0005120327700972862,0.05
778,0.0005120327700972862,0.05
520,0.0005120327700972862,0.05
8626,0.0005120327700972862,0.05
1792,0.0005120327700972862,0.05
1030,0.0005120327700972862,0.05
849,0.0005120327700972862,0.05
493,0.0005120327700972862,0.05
444,0.0005120327700972862,0.05
2431,0.0005120327700972862,0.05
1328,0.0005120327700972862,0.05
1064,0.0005120327700972862,0.05
874,0.0005120327700972862,0.05
1524,0.0005120327700972862,0.05
1786,0.0005120327700972862,0.05
1896,0.0005120327700972862,0.05
825,0.0005120327700972862,0.05
2689,0.0005120327700972862,0.05
1726,0.0005120327700972862,0.05
3075,0.0005120327700972862,0.05
2204,0.0005120327700972862,0.05
1473,0.0005120327700972862,0.05
950,0.0005120327700972862,0.05
1744,0.0005120327700972862,0.05
1493,0.0005120327700972862,0.05
1205,0.0005120327700972862,0.05
2220,0.0005120327700972862,0.05
381,0.0005120327700972862,0.05
335,0.0005120327700972862,0.05
415,0.0005120327700972862,0.05
1956,0.0005120327700972862,0.05
1747,0.0005120327700972862,0.05
1991,0.0005120327700972862,0.05
1557,0.0005120327700972862,0.05
1192,0.0005120327700972862,0.05
513,0.0005120327700972862,0.05
1754,0.0005120327700972862,0.05
1025,0.0005120327700972862,0.05
857,0.0005120327700972862,0.05
499,0.0005120327700972862,0.05
1398,0.0005120327700972862,0.05
1510,0.0005120327700972862,0.05
2105,0.0005120327700972862,0.05
1427,0.0005120327700972862,0.05
2263,0.0005120327700972862,0.05
831,0.0005120327700972862,0.05
2608,0.0005120327700972862,0.05
1803,0.0005120327700972862,0.05
548,0.0005120327700972862,0.05
1610,0.0005120327700972862,0.05
1489,0.0005120327700972862,0.05
1135,0.0005120327700972862,0.05
1865,0.0005120327700972862,0.05
2167,0.0005120327700972862,0.05
2632,0.0005120327700972862,0.05
2753,0.0005120327700972862,0.05
1782,0.0005120327700972862,0.05
374,0.0005120327700972862,0.05
1905,0.0005120327700972862,0.05
1247,0.0005120327700972862,0.05
1827,0.0005120327700972862,0.05
1550,0.0005120327700972862,0.05
1361,0.0005120327700972862,0.05
2504,0.0005120327700972862,0.05
968,0.0005120327700972862,0.05
856,0.0005120327700972862,0.05
2485,0.0005120327700972862,0.05
218,0.0005120327700972862,0.05
965,0.0005120327700972862,0.05
990,0.0005120327700972862,0.05
1567,0.0005120327700972862,0.05
1536,0.0005120327700972862,0.05
1525,0.0005120327700972862,0.05
1675,0.0005120327700972862,0.05
1807,0.0005120327700972862,0.05
1526,0.0005120327700972862,0.05
1608,0.0005120327700972862,0.05
2707,0.0005120327700972862,0.05
1469,0.0005120327700972862,0.05
2887,0.0005120327700972862,0.05
1359,0.0005120327700972862,0.05
1606,0.0005120327700972862,0.05
2321,0.0005120327700972862,0.05
1083,0.0005120327700972862,0.05
3156,0.0005120327700972862,0.05
2045,0.0005120327700972862,0.05
1202,0.0005120327700972862,0.05
2332,0.0005120327700972862,0.05
2643,0.0005120327700972862,0.05
838,0.0005120327700972862,0.05
577,0.0005120327700972862,0.05
2162,0.0005120327700972862,0.05
2603,0.0005120327700972862,0.05
2171,0.0005120327700972862,0.05
595,0.0005120327700972862,0.05
2377,0.0005120327700972862,0.05
981,0.0005120327700972862,0.05
892,0.0005120327700972862,0.05
1791,0.0005120327700972862,0.05
1886,0.0005120327700972862,0.05
375,0.0005120327700972862,0.05
733,0.0005120327700972862,0.05
1629,0.0005120327700972862,0.05
2360,0.0005120327700972862,0.05
1682,0.0005120327700972862,0.05
937,0.0005120327700972862,0.05
684,0.0005120327700972862,0.05
534,0.0005120327700972862,0.05
962,0.0005120327700972862,0.05
885,0.0005120327700972862,0.05
936,0.0005120327700972862,0.05
1820,0.0005120327700972862,0.05
1713,0.0005120327700972862,0.05
1888,0.0005120327700972862,0.05
2393,0.0005120327700972862,0.05
1788,0.0005120327700972862,0.05
461,0.0005120327700972862,0.05
1748,0.0005120327700972862,0.05
2054,0.0005120327700972862,0.05
609,0.0005120327700972862,0.05
2871,0.0005120327700972862,0.05
2886,0.0005120327700972862,0.05
1921,0.0005120327700972862,0.05
150,0.0005120327700972862,0.05
1293,0.0005120327700972862,0.05
1874,0.0005120327700972862,0.05
1871,0.0005120327700972862,0.05
3435,0.0005120327700972862,0.05
523,0.0005120327700972862,0.05
714,0.0005120327700972862,0.05
897,0.0005120327700972862,0.05
1647,0.0005120327700972862,0.05
261,0.0005120327700972862,0.05
290,0.0005120327700972862,0.05
679,0.0005120327700972862,0.05
896,0.0005120327700972862,0.05
1704,0.0005120327700972862,0.05
1341,0.0005120327700972862,0.05
836,0.0005120327700972862,0.05
143,0.0005120327700972862,0.05
481,0.0005120327700972862,0.05
1925,0.0005120327700972862,0.05
1885,0.0005120327700972862,0.05
2653,0.0005120327700972862,0.05
2036,0.0005120327700972862,0.05
642,0.0005120327700972862,0.05
1039,0.0005120327700972862,0.05
3252,0.0005120327700972862,0.05
189,0.0005120327700972862,0.05
2091,0.0005120327700972862,0.05
2163,0.0005120327700972862,0.05
1626,0.0005120327700972862,0.05
2203,0.0005120327700972862,0.05
2900,0.0005120327700972862,0.05
841,0.0005120327700972862,0.05
238,0.0005120327700972862,0.05
1403,0.0005120327700972862,0.05
1407,0.0002560163850486431,0.03
4365,0.0002560163850486431,0.03
5533,0.0002560163850486431,0.03
3782,0.0002560163850486431,0.03
1757,0.0002560163850486431,0.03
2023,0.0002560163850486431,0.03
8067,0.0002560163850486431,0.03
4183,0.0002560163850486431,0.03
2404,0.0002560163850486431,0.03
3384,0.0002560163850486431,0.03
307,0.0002560163850486431,0.03
2111,0.0002560163850486431,0.03
3216,0.0002560163850486431,0.03
3236,0.0002560163850486431,0.03
2330,0.0002560163850486431,0.03
5461,0.0002560163850486431,0.03
1442,0.0002560163850486431,0.03
7460,0.0002560163850486431,0.03
3122,0.0002560163850486431,0.03
10110,0.0002560163850486431,0.03
5326,0.0002560163850486431,0.03
2260,0.0002560163850486431,0.03
1687,0.0002560163850486431,0.03
9642,0.0002560163850486431,0.03
1255,0.0002560163850486431,0.03
2606,0.0002560163850486431,0.03
2984,0.0002560163850486431,0.03
3871,0.0002560163850486431,0.03
2559,0.0002560163850486431,0.03
2459,0.0002560163850486431,0.03
7386,0.0002560163850486431,0.03
3583,0.0002560163850486431,0.03
2832,0.0002560163850486431,0.03
8305,0.0002560163850486431,0.03
2943,0.0002560163850486431,0.03
2367,0.0002560163850486431,0.03
1861,0.0002560163850486431,0.03
882,0.0002560163850486431,0.03
1388,0.0002560163850486431,0.03
2334,0.0002560163850486431,0.03
1900,0.0002560163850486431,0.03
2764,0.0002560163850486431,0.03
2850,0.0002560163850486431,0.03
2546,0.0002560163850486431,0.03
183,0.0002560163850486431,0.03
861,0.0002560163850486431,0.03
2553,0.0002560163850486431,0.03
822,0.0002560163850486431,0.03
3448,0.0002560163850486431,0.03
1193,0.0002560163850486431,0.03
275,0.0002560163850486431,0.03
2172,0.0002560163850486431,0.03
2956,0.0002560163850486431,0.03
1881,0.0002560163850486431,0.03
1252,0.0002560163850486431,0.03
2250,0.0002560163850486431,0.03
2234,0.0002560163850486431,0.03
1697,0.0002560163850486431,0.03
2331,0.0002560163850486431,0.03
3116,0.0002560163850486431,0.03
2312,0.0002560163850486431,0.03
2805,0.0002560163850486431,0.03
1366,0.0002560163850486431,0.03
7138,0.0002560163850486431,0.03
1018,0.0002560163850486431,0.03
9788,0.0002560163850486431,0.03
4638,0.0002560163850486431,0.03
1648,0.0002560163850486431,0.03
4524,0.0002560163850486431,0.03
4320,0.0002560163850486431,0.03
5438,0.0002560163850486431,0.03
3931,0.0002560163850486431,0.03
4306,0.0002560163850486431,0.03
7719,0.0002560163850486431,0.03
6695,0.0002560163850486431,0.03
7428,0.0002560163850486431,0.03
2211,0.0002560163850486431,0.03
3906,0.0002560163850486431,0.03
3141,0.0002560163850486431,0.03
3350,0.0002560163850486431,0.03
2265,0.0002560163850486431,0.03
1133,0.0002560163850486431,0.03
1992,0.0002560163850486431,0.03
2035,0.0002560163850486431,0.03
5528,0.0002560163850486431,0.03
2073,0.0002560163850486431,0.03
2657,0.0002560163850486431,0.03
3518,0.0002560163850486431,0.03
1605,0.0002560163850486431,0.03
2295,0.0002560163850486431,0.03
2123,0.0002560163850486431,0.03
2681,0.0002560163850486431,0.03
960,0.0002560163850486431,0.03
1342,0.0002560163850486431,0.03
2066,0.0002560163850486431,0.03
2798,0.0002560163850486431,0.03
3686,0.0002560163850486431,0.03
1621,0.0002560163850486431,0.03
3677,0.0002560163850486431,0.03
2027,0.0002560163850486431,0.03
2241,0.0002560163850486431,0.03
5814,0.0002560163850486431,0.03
6406,0.0002560163850486431,0.03
8300,0.0002560163850486431,0.03
1963,0.0002560163850486431,0.03
2192,0.0002560163850486431,0.03
2763,0.0002560163850486431,0.03
2565,0.0002560163850486431,0.03
3004,0.0002560163850486431,0.03
3920,0.0002560163850486431,0.03
2665,0.0002560163850486431,0.03
2651,0.0002560163850486431,0.03
3214,0.0002560163850486431,0.03
3011,0.0002560163850486431,0.03
1591,0.0002560163850486431,0.03
2322,0.0002560163850486431,0.03
3050,0.0002560163850486431,0.03
2965,0.0002560163850486431,0.03
2160,0.0002560163850486431,0.03
2233,0.0002560163850486431,0.03
2144,0.0002560163850486431,0.03
10127,0.0002560163850486431,0.03
1561,0.0002560163850486431,0.03
4602,0.0002560163850486431,0.03
4416,0.0002560163850486431,0.03
5678,0.0002560163850486431,0.03
1916,0.0002560163850486431,0.03
2297,0.0002560163850486431,0.03
2490,0.0002560163850486431,0.03
3652,0.0002560163850486431,0.03
1637,0.0002560163850486431,0.03
1577,0.0002560163850486431,0.03
2098,0.0002560163850486431,0.03
3516,0.0002560163850486431,0.03
5685,0.0002560163850486431,0.03
3071,0.0002560163850486431,0.03
3340,0.0002560163850486431,0.03
3537,0.0002560163850486431,0.03
3935,0.0002560163850486431,0.03
2004,0.0002560163850486431,0.03
1184,0.0002560163850486431,0.03
2355,0.0002560163850486431,0.03
2435,0.0002560163850486431,0.03
2788,0.0002560163850486431,0.03
6769,0.0002560163850486431,0.03
7347,0.0002560163850486431,0.03
2043,0.0002560163850486431,0.03
3596,0.0002560163850486431,0.03
4644,0.0002560163850486431,0.03
6764,0.0002560163850486431,0.03
3347,0.0002560163850486431,0.03
8818,0.0002560163850486431,0.03
4158,0.0002560163850486431,0.03
2509,0.0002560163850486431,0.03
3471,0.0002560163850486431,0.03
357,0.0002560163850486431,0.03
382,0.0002560163850486431,0.03
654,0.0002560163850486431,0.03
1201,0.0002560163850486431,0.03
2405,0.0002560163850486431,0.03
373,0.0002560163850486431,0.03
1382,0.0002560163850486431,0.03
1668,0.0002560163850486431,0.03
2065,0.0002560163850486431,0.03
368,0.0002560163850486431,0.03
2897,0.0002560163850486431,0.03
597,0.0002560163850486431,0.03
537,0.0002560163850486431,0.03
2617,0.0002560163850486431,0.03
478,0.0002560163850486431,0.03
2244,0.0002560163850486431,0.03
1505,0.0002560163850486431,0.03
889,0.0002560163850486431,0.03
1306,0.0002560163850486431,0.03
3486,0.0002560163850486431,0.03
2354,0.0002560163850486431,0.03
2284,0.0002560163850486431,0.03
2134,0.0002560163850486431,0.03
228,0.0002560163850486431,0.03
1863,0.0002560163850486431,0.03
660,0.0002560163850486431,0.03
2368,0.0002560163850486431,0.03
1264,0.0002560163850486431,0.03
4094,0.0002560163850486431,0.03
1901,0.0002560163850486431,0.03
4413,0.0002560163850486431,0.03
2614,0.0002560163850486431,0.03
953,0.0002560163850486431,0.03
2092,0.0002560163850486431,0.03
1457,0.0002560163850486431,0.03
910,0.0002560163850486431,0.03
1216,0.0002560163850486431,0.03
2483,0.0002560163850486431,0.03
2166,0.0002560163850486431,0.03
1614,0.0002560163850486431,0.03
504,0.0002560163850486431,0.03
623,0.0002560163850486431,0.03
568,0.0002560163850486431,0.03
693,0.0002560163850486431,0.03
2787,0.0002560163850486431,0.03
1535,0.0002560163850486431,0.03
951,0.0002560163850486431,0.03
1755,0.0002560163850486431,0.03
6337,0.0002560163850486431,0.03
634,0.0002560163850486431,0.03
244,0.0002560163850486431,0.03
1821,0.0002560163850486431,0.03
1063,0.0002560163850486431,0.03
2464,0.0002560163850486431,0.03
1307,0.0002560163850486431,0.03
1454,0.0002560163850486431,0.03
202,0.0002560163850486431,0.03
4178,0.0002560163850486431,0.03
2545,0.0002560163850486431,0.03
468,0.0002560163850486431,0.03
1902,0.0002560163850486431,0.03
3162,0.0002560163850486431,0.03
526,0.0002560163850486431,0.03
636,0.0002560163850486431,0.03
971,0.0002560163850486431,0.03
1001,0.0002560163850486431,0.03
4480,0.0002560163850486431,0.03
3936,0.0002560163850486431,0.03
3274,0.0002560163850486431,0.03
2587,0.0002560163850486431,0.03
1462,0.0002560163850486431,0.03
3298,0.0002560163850486431,0.03
3121,0.0002560163850486431,0.03
1431,0.0002560163850486431,0.03
2710,0.0002560163850486431,0.03
2678,0.0002560163850486431,0.03
2011,0.0002560163850486431,0.03
3752,0.0002560163850486431,0.03
1586,0.0002560163850486431,0.03
832,0.0002560163850486431,0.03
279,0.0002560163850486431,0.03
1375,0.0002560163850486431,0.03
139,0.0002560163850486431,0.03
1771,0.0002560163850486431,0.03
437,0.0002560163850486431,0.03
459,0.0002560163850486431,0.03
846,0.0002560163850486431,0.03
1511,0.0002560163850486431,0.03
1539,0.0002560163850486431,0.03
1975,0.0002560163850486431,0.03
2080,0.0002560163850486431,0.03
2239,0.0002560163850486431,0.03
3206,0.0002560163850486431,0.03
3605,0.0002560163850486431,0.03
334,0.0002560163850486431,0.03
409,0.0002560163850486431,0.03
2437,0.0002560163850486431,0.03
1824,0.0002560163850486431,0.03
2090,0.0002560163850486431,0.03
2567,0.0002560163850486431,0.03
2267,0.0002560163850486431,0.03
1267,0.0002560163850486431,0.03
3874,0.0002560163850486431,0.03
2068,0.0002560163850486431,0.03
2750,0.0002560163850486431,0.03
3393,0.0002560163850486431,0.03
1962,0.0002560163850486431,0.03
1615,0.0002560163850486431,0.03
14860,0.0002560163850486431,0.03
8921,0.0002560163850486431,0.03
3134,0.0002560163850486431,0.03
14996,0.0002560163850486431,0.03
10387,0.0002560163850486431,0.03
2083,0.0002560163850486431,0.03
3949,0.0002560163850486431,0.03
4226,0.0002560163850486431,0.03
5761,0.0002560163850486431,0.03
2333,0.0002560163850486431,0.03
7113,0.0002560163850486431,0.03
2122,0.0002560163850486431,0.03
2516,0.0002560163850486431,0.03
4468,0.0002560163850486431,0.03
9655,0.0002560163850486431,0.03
157,0.0002560163850486431,0.03
560,0.0002560163850486431,0.03
824,0.0002560163850486431,0.03
192,0.0002560163850486431,0.03
111,0.0002560163850486431,0.03
2627,0.0002560163850486431,0.03
2604,0.0002560163850486431,0.03
1595,0.0002560163850486431,0.03
7833,0.0002560163850486431,0.03
2865,0.0002560163850486431,0.03
2882,0.0002560163850486431,0.03
2033,0.0002560163850486431,0.03
1795,0.0002560163850486431,0.03
1223,0.0002560163850486431,0.03
1295,0.0002560163850486431,0.03
2890,0.0002560163850486431,0.03
1982,0.0002560163850486431,0.03
7650,0.0002560163850486431,0.03
5061,0.0002560163850486431,0.03
5166,0.0002560163850486431,0.03
2586,0.0002560163850486431,0.03
2927,0.0002560163850486431,0.03
2929,0.0002560163850486431,0.03
3033,0.0002560163850486431,0.03
4175,0.0002560163850486431,0.03
3406,0.0002560163850486431,0.03
1461,0.0002560163850486431,0.03
4099,0.0002560163850486431,0.03
4153,0.0002560163850486431,0.03
792,0.0002560163850486431,0.03
242,0.0002560163850486431,0.03
2992,0.0002560163850486431,0.03
815,0.0002560163850486431,0.03
2214,0.0002560163850486431,0.03
1752,0.0002560163850486431,0.03
2514,0.0002560163850486431,0.03
580,0.0002560163850486431,0.03
2324,0.0002560163850486431,0.03
441,0.0002560163850486431,0.03
1421,0.0002560163850486431,0.03
2217,0.0002560163850486431,0.03
2242,0.0002560163850486431,0.03
177,0.0002560163850486431,0.03
455,0.0002560163850486431,0.03
182,0.0002560163850486431,0.03
1773,0.0002560163850486431,0.03
1852,0.0002560163850486431,0.03
482,0.0002560163850486431,0.03
173,0.0002560163850486431,0.03
356,0.0002560163850486431,0.03
355,0.0002560163850486431,0.03
1723,0.0002560163850486431,0.03
271,0.0002560163850486431,0.03
254,0.0002560163850486431,0.03
3245,0.0002560163850486431,0.03
1364,0.0002560163850486431,0.03
3233,0.0002560163850486431,0.03
1847,0.0002560163850486431,0.03
698,0.0002560163850486431,0.03
729,0.0002560163850486431,0.03
864,0.0002560163850486431,0.03
263,0.0002560163850486431,0.03
2264,0.0002560163850486431,0.03
2876,0.0002560163850486431,0.03
410,0.0002560163850486431,0.03
1735,0.0002560163850486431,0.03
2236,0.0002560163850486431,0.03
326,0.0002560163850486431,0.03
2180,0.0002560163850486431,0.03
561,0.0002560163850486431,0.03
2646,0.0002560163850486431,0.03
931,0.0002560163850486431,0.03
2370,0.0002560163850486431,0.03
1553,0.0002560163850486431,0.03
510,0.0002560163850486431,0.03
158,0.0002560163850486431,0.03
98,0.0002560163850486431,0.03
96,0.0002560163850486431,0.03
212,0.0002560163850486431,0.03
783,0.0002560163850486431,0.03
1234,0.0002560163850486431,0.03
258,0.0002560163850486431,0.03
611,0.0002560163850486431,0.03
1263,0.0002560163850486431,0.03
2064,0.0002560163850486431,0.03
1347,0.0002560163850486431,0.03
2744,0.0002560163850486431,0.03
1551,0.0002560163850486431,0.03
1694,0.0002560163850486431,0.03
2879,0.0002560163850486431,0.03
3415,0.0002560163850486431,0.03
176,0.0002560163850486431,0.03
159,0.0002560163850486431,0.03
164,0.0002560163850486431,0.03
101,0.0002560163850486431,0.03
339,0.0002560163850486431,0.03
3034,0.0002560163850486431,0.03
2974,0.0002560163850486431,0.03
94,0.0002560163850486431,0.03
1087,0.0002560163850486431,0.03
1547,0.0002560163850486431,0.03
3784,0.0002560163850486431,0.03
1049,0.0002560163850486431,0.03
1769,0.0002560163850486431,0.03
2028,0.0002560163850486431,0.03
424,0.0002560163850486431,0.03
500,0.0002560163850486431,0.03
2178,0.0002560163850486431,0.03
648,0.0002560163850486431,0.03
2049,0.0002560163850486431,0.03
2434,0.0002560163850486431,0.03
1408,0.0002560163850486431,0.03
349,0.0002560163850486431,0.03
4719,0.0002560163850486431,0.03
1856,0.0002560163850486431,0.03
1690,0.0002560163850486431,0.03
1590,0.0002560163850486431,0.03
1268,0.0002560163850486431,0.03
416,0.0002560163850486431,0.03
1568,0.0002560163850486431,0.03
3275,0.0002560163850486431,0.03
1873,0.0002560163850486431,0.03
877,0.0002560163850486431,0.03
600,0.0002560163850486431,0.03
726,0.0002560163850486431,0.03
2952,0.0002560163850486431,0.03
1741,0.0002560163850486431,0.03
1653,0.0002560163850486431,0.03
3940,0.0002560163850486431,0.03
1809,0.0002560163850486431,0.03
3089,0.0002560163850486431,0.03
270,0.0002560163850486431,0.03
2934,0.0002560163850486431,0.03
466,0.0002560163850486431,0.03
1404,0.0002560163850486431,0.03
1122,0.0002560163850486431,0.03
2938,0.0002560163850486431,0.03
1785,0.0002560163850486431,0.03
3701,0.0002560163850486431,0.03
1631,0.0002560163850486431,0.03
6413,0.0002560163850486431,0.03
3737,0.0002560163850486431,0.03
3494,0.0002560163850486431,0.03
2609,0.0002560163850486431,0.03
3892,0.0002560163850486431,0.03
5219,0.0002560163850486431,0.03
2412,0.0002560163850486431,0.03
2903,0.0002560163850486431,0.03
2730,0.0002560163850486431,0.03
2274,0.0002560163850486431,0.03
2727,0.0002560163850486431,0.03
308,0.0002560163850486431,0.03
2174,0.0002560163850486431,0.03
3603,0.0002560163850486431,0.03
3747,0.0002560163850486431,0.03
2597,0.0002560163850486431,0.03
3422,0.0002560163850486431,0.03
1313,0.0002560163850486431,0.03
3351,0.0002560163850486431,0.03
3544,0.0002560163850486431,0.03
5420,0.0002560163850486431,0.03
3163,0.0002560163850486431,0.03
3560,0.0002560163850486431,0.03
1035,0.0002560163850486431,0.03
186,0.0002560163850486431,0.03
779,0.0002560163850486431,0.03
1665,0.0002560163850486431,0.03
2379,0.0002560163850486431,0.03
1910,0.0002560163850486431,0.03
5841,0.0002560163850486431,0.03
3836,0.0002560163850486431,0.03
3198,0.0002560163850486431,0.03
1204,0.0002560163850486431,0.03
739,0.0002560163850486431,0.03
250,0.0002560163850486431,0.03
2861,0.0002560163850486431,0.03
2959,0.0002560163850486431,0.03
1277,0.0002560163850486431,0.03
2858,0.0002560163850486431,0.03
4051,0.0002560163850486431,0.03
754,0.0002560163850486431,0.03
2139,0.0002560163850486431,0.03
1620,0.0002560163850486431,0.03
2625,0.0002560163850486431,0.03
2703,0.0002560163850486431,0.03
2198,0.0002560163850486431,0.03
2822,0.0002560163850486431,0.03
4774,0.0002560163850486431,0.03
2998,0.0002560163850486431,0.03
1051,0.0002560163850486431,0.03
3517,0.0002560163850486431,0.03
1211,0.0002560163850486431,0.03
4950,0.0002560163850486431,0.03
2392,0.0002560163850486431,0.03
4666,0.0002560163850486431,0.03
309,0.0002560163850486431,0.03
3021,0.0002560163850486431,0.03
2133,0.0002560163850486431,0.03
1527,0.0002560163850486431,0.03
1579,0.0002560163850486431,0.03
2436,0.0002560163850486431,0.03
3290,0.0002560163850486431,0.03
678,0.0002560163850486431,0.03
2527,0.0002560163850486431,0.03
15,0.0002560163850486431,0.03
2560,0.0002560163850486431,0.03
2839,0.0002560163850486431,0.03
1149,0.0002560163850486431,0.03
1378,0.0002560163850486431,0.03
2453,0.0002560163850486431,0.03
4109,0.0002560163850486431,0.03
3354,0.0002560163850486431,0.03
1700,0.0002560163850486431,0.03
1966,0.0002560163850486431,0.03
830,0.0002560163850486431,0.03
3218,0.0002560163850486431,0.03
449,0.0002560163850486431,0.03
2135,0.0002560163850486431,0.03
3251,0.0002560163850486431,0.03
2096,0.0002560163850486431,0.03
789,0.0002560163850486431,0.03
5712,0.0002560163850486431,0.03
2472,0.0002560163850486431,0.03
2390,0.0002560163850486431,0.03
1575,0.0002560163850486431,0.03
